tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
مش دايرة حجاب = كافرة متبرجة ما تصليش,abusive,0,anger,2,direct,1,women,2,gender,2
@user ومن انت لتسخر من نادي اعرق منك ومن بلدك ياشارب بول البعير يابعار يامعيدي تف ع وجهك,abusive,0,disgust,0,indirect,0,individual,0,origin,1
@user @user الله خلقنا بشر مو خنازير. ع كلن شكرا اذا شايفه هالوجه لطاهر خنزير,normal,5,disgust,0,direct,1,individual,0,other,0
كيف تحمين نفسك من التحرش في الشارع...: @url عبر @user,abusive,0,sadness,3,indirect,0,women,2,other,0
@user @user @user مجموعه خونه مطرودين من اوطانهم ولقو خنزير ابن خنزير ذميم يضفهم الشرهه على الرأس الكبير… @url,hateful,1,indifference,6,direct,1,other,1,origin,1
@user @user @user على من تكذب يا بول البعير .. راجع التاريخ اول من وصل المغرب الامازيغي هو ادريس الا… @url,normal,5,indifference,6,direct,1,individual,0,origin,1
@user @user مدري شفتي التحرش ؟!,normal,5,indifference,6,indirect,0,women,2,gender,2
مع أن اذا حصل التحرش فالغلط… @url,offensive,2,indifference,6,direct,1,women,2,gender,2
@user كله من الحريم يوم ساقوا,disrespectful,3,indifference,6,direct,1,women,2,gender,2
هذول خنازير تاكل زباله وتحمد ربها على المن والمان,abusive,0,shock,1,indirect,0,other,1,origin,1
@user وش ذا الارهاب الاسري في الحريم . ردودهم صواريخ ارض ارض,abusive,0,indifference,6,indirect,0,women,2,other,0
@user @user جمال ريان شيخ خنازير الخنزيره @url,offensive,2,anger,2,indirect,0,individual,0,other,0
@user @user حاولت اني ارد عليك... لكن صعب والف صعب انك ترد على واحد ابن زنى مثلك.... لكن صدقني ابن الزنا أشرف منك يا خنزير,abusive,0,shock,1,direct,1,individual,0,other,0
اناقش خنازير اهون من اناقش ميلانيه,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user @user ههههههههههه يلعن غيرتك اللي تعدت الحريم،،،وش ذا كله يارب انك تجعله في ذالحال وازود وتز… @url,normal,5,indifference,6,direct,1,individual,0,gender,2
@user @user @user @user فرض شرعي رباني  ماشغلك البحاسب ربنا حسب كلامك التحرش حرية شخ… @url,normal,5,shock,1,direct,1,individual,0,gender,2
ما زلنا رافضات لوضعنا النظامي بكوننا مواطنات درجة ثانية، تسقط كافة أشكال ولاية الرجل على المرأة في النظام السعودي ف… @url,hateful,1,indifference,6,direct,1,women,2,other,0
ومتى كان لسانه وسخ؟,normal,5,indifference,6,indirect,0,individual,0,other,0
@user هلا قرات عنها مافي شي براسها عن فلسطين و الاسلام فقط حقوق المرأه الاميركيه  من التحرش والمساواه وحقوق… @url,normal,5,sadness,3,indirect,0,women,2,gender,2
@user @user @user @user انتم البغال جماعة المنشار ..ياشاربي بول البعير ..الغباء خلاك… @user,hateful,1,disgust,0,indirect,0,other,1,origin,1
في مره سمعتو ببنت تحرشت بولد شبه عاري ف الشاطي مثلا ؟ ضحكتو صح ؟ والاجابه طبعاً لا بس لو ولد شاف بنت بس متبرجه يقول… @url,normal,5,confusion,5,indirect,0,women,2,gender,2
@user لعنة الله عليكم يا خنازير,abusive,0,shock,1,indirect,0,other,1,other,0
اتوقع لو طالبوا فيها الحريم عندنا لوكالة تويوتا راح يوفرونها كونها مناسبه لهم @url,normal,5,indifference,6,indirect,0,women,2,gender,2
سؤال هل شربت بول البعير @user,hateful,1,shock,1,indirect,0,other,1,other,0
@user @user أعداء لبنان عملاء أو بالأحرى خنازير  بشار الكيماوي والصفوي- المجوسي. ما فيكم تعيشو إلا تحت… @url,abusive,0,disgust,0,direct,1,other,1,origin,1
@user @user @user داعس على روحة وعلى أصحاب بول البعير أما أبطال اليمن فقد اخافوة فعلاً والحقوا به العار,hateful,1,anger,2,direct,1,other,1,origin,1
@user @user اليمن ستحررها من الخونه كلاب الفرس يا خنزير,hateful,1,shock,1,direct,1,other,1,origin,1
متسبو أمن يردون على تهمة التحرش بموظفات شبكة الإعلام العراقي قضائياً @url,normal,5,indifference,6,indirect,0,women,2,origin,1
ليست فقط #لبنان بل أغلب مجتمعات الدول العربية للأسف الشديد تفتقد لثقافة حماية ضحايا الاغتصاب أو التحرش.,normal,5,sadness,3,direct,1,women,2,gender,2
انا متله متبرجة من سنة ويقدم ان شاءالله,offensive,2,disgust,0,direct,1,women,2,gender,2
اشوف الامراتيات ماعليهن ولايه والكويتيات والاردنيات والسوريات والمصريات واليبيات والتونسيات والعمانيات كلهم يتعاملو… @url,offensive,2,sadness,3,direct,1,women,2,gender,2
سنابات البعض من مشاهير السوشيل ميديا  الحريم  نصه اكل ونصه مكياج  اوك المكياج حلو كلنا نحبه بس الاكل انزين داي… @url,offensive,2,sadness,3,indirect,0,women,2,other,0
التحرش في مدينة العرفان@url @url,normal,5,indifference,6,indirect,0,women,2,gender,2
أعجبني فيديو @user على @user ملالي 27 | رضاع الكبير ، بول البعير ،,disrespectful,3,indifference,6,indirect,0,other,1,origin,1
جات الحريم فرقتهم @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
نفسي أعرف من الذي ضاحك على عرب الشمال ويقول لهم إن السعوديون يشربون بول البعير ... لا والحمير مصدقين مع إن لدينا مئ… @url,offensive,2,sadness,3,direct,1,other,1,origin,1
@user @user متبرجة وتتكلم مع الرجال,hateful,1,disgust,0,direct,1,women,2,gender,2
@user منو قال هذا اكيد واحد لاعنين خيره الحريم,disrespectful,3,indifference,6,indirect,0,women,2,other,0
تكوني امراة بدون ان تصنفي الى عاهرة مطلقة ارملة بايرة,normal,5,indifference,6,indirect,0,women,2,gender,2
@user @user حسبي الله عليكم يا خنازير اسرائيل,offensive,2,indifference,6,direct,1,other,1,other,0
صلاة الفجر خير لك من ترديد بول البعير وسبي النساء واغتصاب طفلة نظافة ونشاط وحيوية #عقلانيون,hateful,1,shock,1,indirect,0,individual,0,gender,2
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @url,hateful,1,disgust,0,direct,1,other,1,other,0
كل متبرجه تحرم عليها رائحة الجنه,normal,5,sadness,3,indirect,0,women,2,gender,2
رعاة الغنم دول،  شاربي بول البعير,disrespectful,3,disgust,0,indirect,0,other,1,other,0
ومليشيات مسلحة  منحرفة,normal,5,fear,4,direct,1,other,1,other,0
@user @user كلم ياقاضي عاوز يجي يبص علي الحريم,offensive,2,shock,1,direct,1,women,2,gender,2
مشعل السديري - شعرة من جلد خنزير @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user مملكة بول البعير ..,hateful,1,disgust,0,indirect,0,other,1,origin,1
@user وسيم جداً وهذا بفضل بول البعير,offensive,2,disgust,0,direct,1,individual,0,origin,1
كذا تفتحي عيون الحريم علي رجالهم,abusive,0,disgust,0,direct,1,women,2,other,0
المراجع الشّيعيّة عتلانين همّ المرأة الشيعيّة تشرب شاي بالشّارع لأن كلّ شي فيها عورة,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user لا تصير خنزير,normal,5,indifference,6,direct,1,individual,0,origin,1
خنازير ايران يلقون السموم في انهر العراق لقتل الاسماك!,hateful,1,anger,2,direct,1,other,1,origin,1
اولا التحرش مش 100%من الراجل الست مسؤوله برضه عن جزء اللي هو اللبس والحشمه ولو عندك اعتراض علي ده تقدري تفسريلي ليه… @url,offensive,2,anger,2,direct,1,women,2,other,0
لا وشش ذا علموها الحريم مايلبسونه @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
@user @user لماذا لا تركز الولايات المتحدة على الشأن الداخلي أيضا، بدل التحرش بالآخرين و إشاعة الف… @url,disrespectful,3,sadness,3,indirect,0,other,1,origin,1
قلتا ليو كيف 15سنه دى م قاصر على حسب معتقدتك ودفاع عن حقوق المراه وال humanity's الجواك وكدا قال لى ي زووول حقوق مر… @url,normal,5,shock,1,direct,1,individual,0,other,0
مبتردش السلام على متبرجه علشان حرام.,disrespectful,3,indifference,6,direct,1,women,2,other,0
مع إني ضد الشتيمة، بس تركي اَل الشيخ (شوال البطاطا)، ومن يمثلهم، واللي بيدافعوا عنه، وسائر كوكب شاربي بول البعير =… @url,normal,5,indifference,6,direct,1,individual,0,origin,1
فنحن نطالب كل متبرجة أو سفور تتعرض للإغتصاب أو التحرش أن تتحجب لأ… @url,normal,5,confusion,5,indirect,0,women,2,gender,2
@user وجوه خنازير لعنهم الله,disrespectful,3,indifference,6,direct,1,other,1,other,0
@user والكريه جدا جدا من تعصي ربها وتخالف أمره وتظهر صورتها كاسية عارية متبرجة,offensive,2,disgust,0,indirect,0,individual,0,gender,2
@user @user بلد الانحلال الأخلاقي وفقدان الشعور بالكرامة هؤلاء هم علوج مملكة بول البعير,abusive,0,anger,2,direct,1,other,1,origin,1
ا. النظر ايوا التحرش بالنظر لانو مافي أعمى بتحرش,disrespectful,3,anger,2,indirect,0,women,2,gender,2
يا بايره يالي كل دفعتك مخطوبين . @url,abusive,0,indifference,6,indirect,0,women,2,gender,2
@user ممكن نعرف ليش البنت والرجال فرحانين بالتصوير معه هالنجس؟,normal,5,confusion,5,direct,1,individual,0,other,0
غير عن الحريم الكاشفات,normal,5,disgust,0,indirect,0,women,2,gender,2
دول الخليج في الماضي فقيره منعدمه العراق وسوريه ومصر وفلسطين واليمن مزدهرين فسقانين لم يهتموا بالبدو الرحل اكلي الض… @url,offensive,2,shock,1,indirect,0,other,1,origin,1
